order_id,date,region,sales_rep,customer_id,customer_segment,product_category,channel,units,list_price_eur,discount_pct,revenue_eur,cost_eur,promised_lead_days,actual_lead_days,on_time,in_full,returned
O000045,2024-01-13,Nordics,Berg,C0105,SMB,hand tools,field-sales,60,24.2578,0.156,1228.41,915.8,3,3,1,1,0
O000056,2024-01-13,West,Dubois,C0091,SMB,ppe,field-sales,7,3.5347,0.018,24.3,15.72,3,3,1,1,0
O000059,2024-01-13,Nordics,Berg,C0175,SMB,abrasives,branch,36,1.2632,0.036,43.84,24.96,1,1,1,1,1
O000074,2024-01-13,West,Dubois,C0020,SMB,ppe,e-shop,41,3.5746,0.089,133.51,87.52,2,2,1,1,0
O000090,2024-01-13,East,Nowak,C0148,Enterprise,abrasives,branch,311,1.0236,0.162,266.77,175.23,1,1,1,1,0
O000108,2024-01-13,West,Dubois,C0393,Enterprise,hand tools,e-shop,90,24.2121,0.093,1976.43,1444.6,2,2,1,1,0
O000146,2024-01-13,West,Dubois,C0346,Trade,ppe,field-sales,35,3.2437,0.068,105.81,68.12,3,3,1,1,0
O000186,2024-01-13,Nordics,Lindqvist,C0338,Trade,ppe,e-shop,15,3.2971,0.083,45.35,29.46,2,2,1,1,0
O000189,2024-01-13,DACH-South,Mayer,C0353,SMB,power tools,e-shop,53,145.4833,0.073,7147.74,5442.3,2,2,1,1,0
O000226,2024-01-13,DACH-North,Klein,C0151,Enterprise,abrasives,e-shop,261,1.2103,0.175,260.61,184.36,2,2,1,1,0
O000259,2024-01-13,Nordics,Berg,C0239,Trade,power tools,phone,39,141.5084,0.071,5126.99,3810.06,3,3,1,0,0
O000294,2024-01-13,DACH-South,Fischer,C0154,Trade,abrasives,field-sales,24,1.1967,0.071,26.68,16.11,3,3,1,1,0
O000302,2024-01-13,East,Nowak,C0148,Enterprise,fasteners,e-shop,308,0.9116,0.181,229.95,156.22,2,2,1,1,0
O000327,2024-01-13,DACH-South,Fischer,C0353,SMB,hand tools,field-sales,99,26.1095,0.047,2463.35,1741.67,3,3,1,1,0
O000349,2024-01-13,West,Dubois,C0346,Trade,hand tools,field-sales,9,26.6989,0.006,238.85,157.92,3,3,1,1,0
O000375,2024-01-13,DACH-South,Mayer,C0006,SMB,abrasives,branch,68,1.1218,0.098,68.81,41.72,1,1,1,1,0
O000392,2024-01-13,West,Dubois,C0346,Trade,hand tools,e-shop,19,24.474,0.061,436.64,305.66,2,2,1,1,0
O000412,2024-01-13,DACH-South,Fischer,C0115,SMB,hand tools,field-sales,50,25.8159,0.0,1290.8,844.03,3,3,1,1,0
O000455,2024-01-13,DACH-North,Weber,C0181,SMB,power tools,e-shop,75,143.9875,0.0,10799.06,8120.85,2,2,1,1,0
O000057,2024-01-14,East,Nowak,C0267,SMB,fasteners,field-sales,42,0.8456,0.096,32.11,20.48,3,3,1,1,0
O000080,2024-01-14,DACH-North,Klein,C0351,Trade,ppe,branch,32,3.395,0.0,108.64,67.84,1,1,1,1,0
O000086,2024-01-14,DACH-North,Klein,C0269,Trade,hand tools,e-shop,11,22.3053,0.073,227.45,157.12,2,2,1,1,0
O000098,2024-01-14,DACH-South,Huber,C0006,SMB,fasteners,e-shop,3,0.8586,0.107,2.3,1.44,2,2,1,1,0
O000113,2024-01-14,DACH-South,Fischer,C0006,SMB,ppe,e-shop,54,3.4299,0.02,181.51,111.08,2,2,1,1,0
O000114,2024-01-14,West,Dubois,C0147,Trade,abrasives,field-sales,26,1.1683,0.055,28.71,17.67,3,3,1,1,0
O000124,2024-01-14,DACH-South,Huber,C0202,SMB,hand tools,field-sales,44,24.7815,0.099,982.44,690.68,3,3,1,1,0
O000204,2024-01-14,DACH-South,Mayer,C0115,SMB,fasteners,branch,23,0.8354,0.054,18.18,11.12,1,1,1,1,0
O000240,2024-01-14,Nordics,Lindqvist,C0027,SMB,fasteners,e-shop,64,1.0082,0.073,59.81,36.15,2,2,1,1,0
O000241,2024-01-14,DACH-South,Huber,C0015,Trade,fasteners,e-shop,26,0.8866,0.088,21.02,12.76,2,2,1,1,0
O000245,2024-01-14,DACH-North,Klein,C0269,Trade,fasteners,e-shop,25,0.9871,0.0,24.68,14.21,2,2,1,1,0
O000251,2024-01-14,DACH-North,Braun,C0121,SMB,fasteners,field-sales,36,0.8898,0.12,28.19,18.86,3,3,1,1,0
O000307,2024-01-14,West,Dubois,C0346,Trade,ppe,field-sales,16,3.6202,0.07,53.87,34.46,3,3,1,1,0
O000315,2024-01-14,DACH-South,Huber,C0202,SMB,fasteners,field-sales,58,0.9571,0.078,51.18,31.27,3,3,1,1,0
O000328,2024-01-14,DACH-North,Braun,C0151,Enterprise,chemicals,field-sales,293,6.9982,0.118,1808.52,1125.6,3,3,1,1,0
O000335,2024-01-14,Nordics,Lindqvist,C0134,Enterprise,abrasives,e-shop,382,1.2488,0.14,410.26,263.9,2,5,0,1,0
O000401,2024-01-14,DACH-South,Fischer,C0029,Trade,fasteners,field-sales,31,0.8966,0.049,26.43,16.0,3,3,1,1,0
O000423,2024-01-14,Nordics,Berg,C0175,SMB,fasteners,e-shop,65,1.0129,0.051,62.48,39.15,2,2,1,1,0
O000445,2024-01-14,Nordics,Berg,C0338,Trade,fasteners,e-shop,19,0.9854,0.01,18.54,10.66,2,5,0,1,0
O000466,2024-01-14,DACH-North,Klein,C0277,SMB,fasteners,field-sales,80,0.8343,0.047,63.61,39.2,3,3,1,1,0
O000472,2024-01-14,DACH-South,Fischer,C0066,SMB,hand tools,branch,86,23.1001,0.136,1716.43,1271.76,1,1,1,1,0
O000035,2024-01-15,DACH-South,Mayer,C0115,SMB,chemicals,branch,46,7.2381,0.079,306.65,175.02,1,1,1,1,0
O000082,2024-01-15,DACH-South,Mayer,C0066,SMB,hand tools,branch,56,23.3665,0.099,1178.98,880.03,1,1,1,1,0
O000093,2024-01-15,DACH-South,Fischer,C0029,Trade,hand tools,branch,28,24.0878,0.117,595.55,438.45,1,1,1,1,0
O000157,2024-01-15,DACH-South,Huber,C0066,SMB,abrasives,field-sales,45,1.0201,0.192,37.09,26.21,3,3,1,1,0
O000193,2024-01-15,Nordics,Lindqvist,C0134,Enterprise,abrasives,e-shop,205,1.1517,0.217,184.87,130.6,2,2,1,1,0
O000218,2024-01-15,Nordics,Berg,C0134,Enterprise,ppe,field-sales,157,3.3263,0.156,440.76,323.76,3,3,1,1,0
O000220,2024-01-15,DACH-South,Huber,C0241,SMB,fasteners,field-sales,71,0.8468,0.121,52.85,33.53,3,3,1,1,0
O000255,2024-01-15,DACH-North,Weber,C0189,Trade,chemicals,phone,9,6.5901,0.036,57.18,30.93,3,3,1,1,0
O000277,2024-01-15,DACH-South,Mayer,C0154,Trade,fasteners,field-sales,36,0.8157,0.082,26.96,17.85,3,3,1,1,0
O000282,2024-01-15,DACH-South,Fischer,C0326,Trade,fasteners,e-shop,35,0.8252,0.09,26.28,16.24,2,2,1,1,0
O000295,2024-01-15,Nordics,Lindqvist,C0134,Enterprise,power tools,e-shop,149,126.8651,0.141,16237.59,13291.1,2,3,0,1,0
O000299,2024-01-15,DACH-South,Fischer,C0202,SMB,power tools,branch,99,141.0078,0.12,12284.6,9968.3,1,1,1,1,1
O000345,2024-01-15,DACH-South,Mayer,C0202,SMB,abrasives,field-sales,74,1.1153,0.02,80.88,44.58,3,3,1,1,0
O000372,2024-01-15,DACH-South,Fischer,C0353,SMB,fasteners,branch,86,0.8771,0.072,70.0,43.09,1,1,1,1,1
O000444,2024-01-15,DACH-South,Huber,C0341,SMB,abrasives,branch,59,1.1561,0.121,59.96,39.92,1,1,1,1,0
O000474,2024-01-15,West,Dubois,C0393,Enterprise,fasteners,phone,223,0.8416,0.119,165.34,111.97,3,3,1,1,0
O000029,2024-01-16,East,Kovac,C0148,Enterprise,ppe,field-sales,99,3.2977,0.211,257.59,194.95,3,3,1,1,0
O000040,2024-01-16,East,Kovac,C0002,SMB,hand tools,field-sales,69,26.3806,0.006,1809.34,1163.96,3,3,1,1,0
O000046,2024-01-16,West,Martin,C0393,Enterprise,power tools,e-shop,165,127.4765,0.203,16763.8,15175.9,2,2,1,1,0
O000048,2024-01-16,DACH-South,Fischer,C0326,Trade,power tools,e-shop,29,129.1991,0.066,3499.49,2813.91,2,2,1,1,1
O000137,2024-01-16,DACH-North,Braun,C0277,SMB,abrasives,field-sales,46,1.1684,0.045,51.33,30.5,3,3,1,1,0
O000188,2024-01-16,West,Martin,C0191,Trade,ppe,field-sales,17,3.3521,0.052,54.02,35.5,3,3,1,0,0
O000190,2024-01-16,DACH-North,Weber,C0269,Trade,chemicals,e-shop,13,6.6135,0.029,83.48,44.83,2,5,0,1,0
O000200,2024-01-16,DACH-North,Braun,C0121,SMB,chemicals,phone,73,6.2932,0.051,435.97,255.26,3,3,1,1,0
O000205,2024-01-16,East,Kovac,C0056,SMB,fasteners,branch,92,0.9993,0.056,86.79,55.67,1,1,1,1,0
O000208,2024-01-16,DACH-South,Mayer,C0326,Trade,abrasives,branch,19,1.2426,0.095,21.37,12.77,1,1,1,1,0
O000258,2024-01-16,DACH-South,Fischer,C0326,Trade,fasteners,branch,34,0.9814,0.104,29.9,18.67,1,1,1,1,0
O000293,2024-01-16,West,Martin,C0191,Trade,ppe,e-shop,13,3.6123,0.0,46.96,30.26,2,2,1,1,0
O000303,2024-01-16,East,Nowak,C0259,Trade,fasteners,field-sales,32,0.8624,0.041,26.47,15.32,3,4,0,1,0
O000306,2024-01-16,DACH-South,Mayer,C0353,SMB,fasteners,e-shop,89,1.0168,0.109,80.63,54.29,2,2,1,1,0
O000337,2024-01-16,DACH-South,Fischer,C0250,Trade,fasteners,e-shop,50,0.9928,0.039,47.7,28.39,2,5,0,1,0
O000422,2024-01-16,DACH-South,Huber,C0326,Trade,abrasives,field-sales,39,1.0642,0.028,40.34,22.27,3,7,0,1,0
O000431,2024-01-16,DACH-South,Huber,C0066,SMB,hand tools,e-shop,8,25.4692,0.095,184.4,133.08,2,2,1,1,0
O000477,2024-01-16,West,Dubois,C0211,SMB,ppe,field-sales,72,3.3243,0.036,230.73,141.07,3,3,1,1,0
O000005,2024-01-17,Nordics,Lindqvist,C0027,SMB,fasteners,branch,45,0.9571,0.062,40.4,25.36,1,1,1,1,0
O000006,2024-01-17,DACH-South,Mayer,C0353,SMB,abrasives,e-shop,32,1.1562,0.075,34.22,19.97,2,2,1,1,0
O000014,2024-01-17,East,Nowak,C0002,SMB,power tools,e-shop,71,140.3096,0.157,8397.95,7119.6,2,2,1,1,0
O000083,2024-01-17,West,Dubois,C0020,SMB,ppe,field-sales,83,3.3941,0.031,272.98,166.36,3,3,1,1,0
O000085,2024-01-17,DACH-North,Braun,C0269,Trade,power tools,phone,12,157.9288,0.108,1690.47,1386.27,3,3,1,1,0
O000101,2024-01-17,DACH-South,Fischer,C0015,Trade,fasteners,branch,25,0.8572,0.0,21.43,12.16,1,1,1,1,0
O000150,2024-01-17,DACH-North,Weber,C0269,Trade,chemicals,e-shop,30,6.0092,0.0,180.28,93.29,2,2,1,1,0
O000156,2024-01-17,Nordics,Berg,C0175,SMB,chemicals,e-shop,83,6.5845,0.0,546.51,300.23,2,2,1,1,0
O000238,2024-01-17,Nordics,Berg,C0175,SMB,ppe,e-shop,101,3.6679,0.024,361.57,238.48,2,2,1,1,0
O000242,2024-01-17,East,Nowak,C0259,Trade,abrasives,branch,14,1.2214,0.071,15.89,9.2,1,1,1,1,0
O000254,2024-01-17,DACH-North,Klein,C0215,Trade,ppe,branch,2,3.6457,0.0,7.29,4.63,1,1,1,1,0
O000266,2024-01-17,West,Dubois,C0346,Trade,fasteners,branch,19,0.8652,0.042,15.75,9.97,1,1,1,1,0
O000275,2024-01-17,West,Martin,C0346,Trade,ppe,field-sales,40,3.513,0.046,134.06,87.65,3,3,1,1,0
O000357,2024-01-17,West,Martin,C0393,Enterprise,chemicals,e-shop,32,5.8501,0.196,150.51,105.6,2,2,1,1,0
O000361,2024-01-17,DACH-South,Fischer,C0241,SMB,hand tools,field-sales,42,23.8737,0.15,852.29,645.07,3,3,1,1,0
O000368,2024-01-17,DACH-South,Fischer,C0154,Trade,chemicals,field-sales,19,6.7152,0.0,127.59,65.55,3,3,1,1,1
O000370,2024-01-17,DACH-North,Weber,C0351,Trade,power tools,field-sales,31,127.7817,0.085,3624.53,2758.11,3,3,1,1,0
O000394,2024-01-17,Nordics,Berg,C0027,SMB,hand tools,branch,41,21.7243,0.041,854.18,603.35,1,1,1,1,0
O000408,2024-01-17,DACH-South,Mayer,C0353,SMB,chemicals,branch,95,6.6974,0.182,520.45,330.7,1,1,1,1,0
O000442,2024-01-17,DACH-North,Klein,C0189,Trade,fasteners,phone,31,0.9714,0.142,25.84,16.77,3,3,1,1,0
O000465,2024-01-17,East,Kovac,C0267,SMB,ppe,field-sales,59,3.8918,0.06,215.84,144.63,3,3,1,1,0
O000012,2024-01-18,DACH-South,Huber,C0353,SMB,hand tools,branch,42,23.8223,0.021,979.53,662.32,1,1,1,1,0
O000026,2024-01-18,DACH-North,Weber,C0283,Trade,power tools,branch,16,156.8346,0.148,2137.97,1766.03,1,1,1,1,0
O000039,2024-01-18,DACH-South,Mayer,C0241,SMB,chemicals,phone,61,6.3503,0.091,352.12,201.98,3,5,0,1,0
O000087,2024-01-18,West,Dubois,C0346,Trade,chemicals,e-shop,28,6.5873,0.122,161.94,100.61,2,5,0,1,0
O000134,2024-01-18,DACH-South,Huber,C0088,Trade,ppe,phone,21,3.1508,0.097,59.75,40.97,3,3,1,1,0
O000195,2024-01-18,DACH-North,Weber,C0342,SMB,fasteners,field-sales,84,0.8608,0.069,67.32,40.23,3,3,1,1,0
O000209,2024-01-18,DACH-North,Braun,C0269,Trade,ppe,e-shop,26,3.2162,0.0,83.62,52.58,2,4,0,1,0
O000221,2024-01-18,DACH-South,Mayer,C0394,Trade,fasteners,e-shop,23,0.8887,0.022,19.99,11.6,2,2,1,1,0
O000250,2024-01-18,DACH-South,Mayer,C0029,Trade,chemicals,field-sales,21,6.883,0.092,131.25,81.1,3,3,1,1,0
O000344,2024-01-18,DACH-South,Huber,C0015,Trade,abrasives,branch,20,1.1768,0.093,21.35,13.21,1,1,1,1,0
O000369,2024-01-18,DACH-South,Fischer,C0154,Trade,abrasives,e-shop,13,1.2648,0.0,16.44,9.38,2,6,0,1,0
O000374,2024-01-18,DACH-South,Mayer,C0353,SMB,chemicals,field-sales,67,6.4248,0.045,411.09,229.18,3,3,1,1,0
O000388,2024-01-18,East,Nowak,C0267,SMB,fasteners,field-sales,60,0.8433,0.084,46.35,30.6,3,3,1,1,0
O000435,2024-01-18,DACH-South,Huber,C0115,SMB,fasteners,phone,81,0.9515,0.1,69.36,42.59,3,3,1,1,0
O000440,2024-01-18,West,Dubois,C0230,SMB,hand tools,field-sales,74,21.7773,0.055,1522.89,1064.85,3,3,1,1,0
O000460,2024-01-18,Nordics,Berg,C0105,SMB,abrasives,field-sales,52,1.098,0.022,55.84,33.01,3,3,1,1,0
O000480,2024-01-18,DACH-North,Weber,C0277,SMB,power tools,e-shop,29,143.2537,0.0,4154.36,2958.59,2,2,1,1,0
O000009,2024-01-19,DACH-North,Braun,C0215,Trade,ppe,field-sales,20,3.1329,0.015,61.72,40.76,3,3,1,1,0
O000013,2024-01-19,East,Nowak,C0148,Enterprise,fasteners,e-shop,239,0.8289,0.031,191.97,115.4,2,2,1,0,0
O000091,2024-01-19,DACH-South,Fischer,C0015,Trade,chemicals,phone,38,6.8328,0.092,235.76,143.11,3,3,1,1,0
O000109,2024-01-19,West,Martin,C0382,SMB,ppe,field-sales,55,3.4384,0.09,172.09,116.14,3,3,1,1,0
O000112,2024-01-19,DACH-South,Huber,C0394,Trade,chemicals,e-shop,36,5.9514,0.0,214.25,121.11,2,5,0,1,0
O000159,2024-01-19,Nordics,Lindqvist,C0134,Enterprise,hand tools,e-shop,90,24.781,0.146,1904.67,1465.81,2,2,1,1,0
O000213,2024-01-19,East,Nowak,C0148,Enterprise,chemicals,field-sales,249,7.1943,0.026,1744.8,940.69,3,3,1,1,0
O000230,2024-01-19,DACH-South,Mayer,C0250,Trade,ppe,e-shop,25,3.6894,0.041,88.45,58.82,2,2,1,1,0
O000274,2024-01-19,West,Martin,C0346,Trade,fasteners,field-sales,23,0.9457,0.0,21.75,12.73,3,3,1,1,0
O000298,2024-01-19,DACH-North,Braun,C0151,Enterprise,ppe,field-sales,435,3.7956,0.132,1433.14,1046.54,3,3,1,1,0
O000301,2024-01-19,DACH-North,Weber,C0121,SMB,fasteners,e-shop,102,1.0337,0.175,86.99,62.98,2,2,1,1,0
O000305,2024-01-19,East,Kovac,C0056,SMB,chemicals,e-shop,52,5.8621,0.033,294.77,157.43,2,2,1,1,0
O000318,2024-01-19,West,Martin,C0230,SMB,ppe,e-shop,63,3.9001,0.136,212.29,154.11,2,2,1,1,0
O000342,2024-01-19,West,Dubois,C0346,Trade,power tools,e-shop,21,139.3578,0.0,2926.51,2120.13,2,2,1,1,0
O000358,2024-01-19,Nordics,Lindqvist,C0175,SMB,chemicals,e-shop,82,6.7246,0.066,515.02,285.83,2,2,1,1,0
O000413,2024-01-19,East,Kovac,C0056,SMB,abrasives,e-shop,73,1.1777,0.077,79.35,48.75,2,2,1,1,0
O000448,2024-01-19,East,Nowak,C0148,Enterprise,ppe,field-sales,381,3.8349,0.023,1427.49,936.83,3,3,1,1,0
O000003,2024-01-20,West,Dubois,C0393,Enterprise,fasteners,branch,281,0.9373,0.194,212.29,147.36,1,1,1,1,0
O000015,2024-01-20,West,Martin,C0211,SMB,chemicals,phone,68,6.756,0.131,399.23,249.55,3,3,1,1,0
O000092,2024-01-20,West,Martin,C0211,SMB,ppe,phone,21,3.4831,0.072,67.88,47.09,3,3,1,1,0
O000111,2024-01-20,DACH-South,Fischer,C0117,Trade,fasteners,e-shop,31,0.9887,0.021,30.01,18.52,2,2,1,1,0
O000122,2024-01-20,West,Dubois,C0393,Enterprise,hand tools,branch,146,25.564,0.166,3112.77,2381.39,1,1,1,1,0
O000127,2024-01-20,DACH-South,Huber,C0006,SMB,ppe,field-sales,73,3.5695,0.048,248.07,168.95,3,5,0,1,0
O000130,2024-01-20,West,Martin,C0382,SMB,chemicals,field-sales,85,6.2049,0.137,455.16,296.56,3,3,1,1,0
O000203,2024-01-20,West,Dubois,C0020,SMB,power tools,branch,79,154.2045,0.0,12182.16,9153.14,1,1,1,1,0
O000249,2024-01-20,Nordics,Lindqvist,C0239,Trade,abrasives,e-shop,27,1.0443,0.0,28.2,15.06,2,2,1,1,0
O000267,2024-01-20,West,Martin,C0393,Enterprise,fasteners,e-shop,404,0.8715,0.182,288.01,207.89,2,2,1,1,0
O000313,2024-01-20,Nordics,Berg,C0175,SMB,power tools,field-sales,65,157.8065,0.106,9170.14,7027.92,3,4,0,1,0
O000319,2024-01-20,DACH-North,Weber,C0277,SMB,power tools,field-sales,56,133.1535,0.097,6733.31,5596.07,3,3,1,1,0
O000323,2024-01-20,DACH-South,Huber,C0154,Trade,ppe,e-shop,31,3.7931,0.043,112.53,76.19,2,2,1,1,0
O000324,2024-01-20,DACH-South,Fischer,C0154,Trade,fasteners,e-shop,35,0.9814,0.034,33.18,19.09,2,2,1,1,0
O000399,2024-01-20,DACH-South,Huber,C0202,SMB,fasteners,e-shop,49,0.994,0.033,47.1,27.13,2,2,1,1,0
O000476,2024-01-20,Nordics,Berg,C0027,SMB,ppe,branch,42,3.1632,0.0,132.85,82.46,1,1,1,1,0
O000478,2024-01-20,East,Nowak,C0002,SMB,fasteners,e-shop,64,0.9238,0.077,54.57,35.75,2,2,1,1,0
O000041,2024-01-21,DACH-North,Klein,C0269,Trade,fasteners,branch,37,0.9262,0.083,31.43,20.1,1,1,1,1,0
O000062,2024-01-21,West,Martin,C0020,SMB,hand tools,field-sales,29,27.1312,0.129,685.31,539.01,3,3,1,1,0
O000125,2024-01-21,West,Martin,C0230,SMB,fasteners,e-shop,88,0.898,0.112,70.17,46.98,2,2,1,1,0
O000212,2024-01-21,DACH-South,Fischer,C0353,SMB,abrasives,e-shop,75,1.1828,0.065,82.94,49.19,2,2,1,1,0
O000234,2024-01-21,Nordics,Berg,C0175,SMB,hand tools,field-sales,75,22.2988,0.112,1485.1,1130.15,3,3,1,1,1
O000239,2024-01-21,East,Kovac,C0386,Trade,hand tools,branch,32,23.2947,0.0,745.43,500.2,1,1,1,1,0
O000265,2024-01-21,East,Nowak,C0002,SMB,fasteners,phone,29,0.8328,0.048,22.99,14.22,3,3,1,1,0
O000271,2024-01-21,DACH-South,Fischer,C0326,Trade,fasteners,field-sales,32,0.9613,0.0,30.76,18.4,3,3,1,1,0
O000308,2024-01-21,East,Kovac,C0056,SMB,fasteners,e-shop,52,1.0145,0.0,52.75,31.4,2,2,1,1,0
O000353,2024-01-21,West,Martin,C0346,Trade,ppe,field-sales,21,3.1302,0.069,61.2,41.44,3,3,1,0,0
O000379,2024-01-21,DACH-North,Weber,C0215,Trade,fasteners,field-sales,54,1.019,0.086,50.29,32.29,3,4,0,1,0
O000385,2024-01-21,East,Nowak,C0148,Enterprise,fasteners,phone,42,0.9234,0.196,31.18,22.72,3,3,1,1,0
O000449,2024-01-21,DACH-South,Huber,C0006,SMB,fasteners,field-sales,72,0.8718,0.0,62.77,36.04,3,3,1,1,0
O000461,2024-01-21,DACH-South,Mayer,C0088,Trade,power tools,branch,31,157.7724,0.051,4641.51,3605.68,1,1,1,1,0
O000487,2024-01-21,East,Nowak,C0046,SMB,chemicals,field-sales,52,7.056,0.038,352.97,198.7,3,3,1,1,1
O000017,2024-01-22,West,Dubois,C0230,SMB,abrasives,field-sales,70,1.03,0.071,66.98,40.12,3,5,0,1,0
O000064,2024-01-22,East,Kovac,C0056,SMB,hand tools,phone,50,24.1916,0.06,1137.01,770.22,3,3,1,1,0
O000089,2024-01-22,DACH-South,Mayer,C0066,SMB,ppe,e-shop,25,3.2108,0.021,78.58,50.16,2,2,1,1,0
O000106,2024-01-22,DACH-South,Mayer,C0066,SMB,abrasives,branch,54,1.1207,0.074,56.04,33.76,1,1,1,1,0
O000118,2024-01-22,DACH-North,Weber,C0277,SMB,chemicals,e-shop,30,7.3183,0.037,211.43,112.76,2,2,1,1,0
O000139,2024-01-22,DACH-North,Braun,C0121,SMB,power tools,e-shop,76,127.5955,0.062,9096.03,6677.07,2,2,1,1,0
O000166,2024-01-22,DACH-South,Mayer,C0015,Trade,ppe,e-shop,16,3.0704,0.072,45.59,29.87,2,2,1,1,0
O000184,2024-01-22,East,Nowak,C0259,Trade,chemicals,e-shop,22,6.4916,0.027,138.96,80.8,2,2,1,1,0
O000194,2024-01-22,Nordics,Berg,C0027,SMB,chemicals,e-shop,62,6.8491,0.025,414.03,227.84,2,2,1,1,0
O000197,2024-01-22,West,Dubois,C0191,Trade,ppe,branch,18,3.4843,0.047,59.77,40.14,1,1,1,1,0
O000211,2024-01-22,DACH-South,Fischer,C0115,SMB,hand tools,branch,67,22.6913,0.119,1339.4,1048.04,1,1,1,1,0
O000222,2024-01-22,West,Dubois,C0211,SMB,abrasives,e-shop,29,1.1045,0.059,30.14,18.42,2,2,1,1,1
O000223,2024-01-22,East,Nowak,C0259,Trade,ppe,e-shop,43,3.1907,0.021,134.32,87.88,2,2,1,1,0
O000233,2024-01-22,West,Martin,C0147,Trade,fasteners,branch,29,0.9936,0.074,26.68,16.19,1,5,0,1,0
O000246,2024-01-22,West,Martin,C0191,Trade,chemicals,phone,27,6.6907,0.0,180.65,95.97,3,3,1,1,0
O000261,2024-01-22,East,Nowak,C0002,SMB,fasteners,phone,72,0.9988,0.16,60.41,39.98,3,3,1,1,0
O000321,2024-01-22,DACH-South,Huber,C0202,SMB,ppe,branch,68,3.5033,0.17,197.73,149.62,1,5,0,1,0
O000365,2024-01-22,DACH-North,Weber,C0269,Trade,ppe,field-sales,22,3.6033,0.161,66.51,50.51,3,3,1,1,0
O000377,2024-01-22,West,Martin,C0091,SMB,ppe,e-shop,87,3.2999,0.073,266.13,176.73,2,2,1,1,0
O000425,2024-01-22,East,Kovac,C0056,SMB,abrasives,field-sales,85,1.077,0.046,87.33,52.16,3,3,1,1,0
O000429,2024-01-22,DACH-South,Mayer,C0250,Trade,ppe,e-shop,45,3.1443,0.009,140.22,90.68,2,3,0,1,0
O000432,2024-01-22,DACH-South,Mayer,C0115,SMB,abrasives,e-shop,90,0.9911,0.03,86.52,47.62,2,5,0,1,0
O000447,2024-01-22,DACH-South,Mayer,C0241,SMB,power tools,e-shop,74,143.4528,0.155,8970.1,7582.97,2,2,1,1,0
O000485,2024-01-22,Nordics,Lindqvist,C0027,SMB,fasteners,e-shop,67,0.989,0.0,66.26,39.9,2,2,1,1,0
O000019,2024-01-23,West,Dubois,C0191,Trade,ppe,e-shop,15,3.8893,0.106,52.16,35.36,2,2,1,1,0
O000049,2024-01-23,DACH-South,Fischer,C0241,SMB,fasteners,branch,67,0.9874,0.211,52.2,39.54,1,1,1,1,0
O000060,2024-01-23,DACH-South,Mayer,C0341,SMB,chemicals,phone,31,6.0032,0.042,178.28,97.04,3,3,1,1,0
O000104,2024-01-23,Nordics,Lindqvist,C0239,Trade,power tools,e-shop,31,149.4805,0.0,4633.9,3494.44,2,2,1,1,0
O000105,2024-01-23,DACH-South,Mayer,C0341,SMB,power tools,field-sales,34,142.4691,0.003,4829.42,3363.39,3,3,1,1,0
O000117,2024-01-23,DACH-North,Weber,C0189,Trade,hand tools,field-sales,53,26.2732,0.035,1343.74,880.27,3,3,1,1,0
O000126,2024-01-23,Nordics,Berg,C0134,Enterprise,fasteners,e-shop,252,0.9025,0.141,195.36,134.36,2,2,1,1,0
O000141,2024-01-23,West,Martin,C0382,SMB,hand tools,e-shop,65,22.837,0.0,1484.4,981.97,2,2,1,1,0
O000152,2024-01-23,East,Kovac,C0046,SMB,abrasives,field-sales,33,0.9904,0.014,32.23,18.09,3,3,1,1,0
O000153,2024-01-23,DACH-North,Braun,C0277,SMB,hand tools,e-shop,62,26.8851,0.05,1583.53,1051.16,2,2,1,1,0
O000161,2024-01-23,DACH-South,Fischer,C0066,SMB,hand tools,phone,66,27.5626,0.091,1653.59,1193.53,3,3,1,1,0
O000270,2024-01-23,Nordics,Berg,C0134,Enterprise,fasteners,e-shop,32,0.9614,0.156,25.97,18.55,2,2,1,1,0
O000272,2024-01-23,DACH-North,Weber,C0283,Trade,power tools,field-sales,25,152.0101,0.056,3587.44,2785.58,3,3,1,1,0
O000297,2024-01-23,DACH-South,Fischer,C0115,SMB,abrasives,phone,60,1.2409,0.0,74.45,40.86,3,3,1,1,0
O000400,2024-01-23,Nordics,Berg,C0338,Trade,abrasives,branch,42,1.0303,0.038,41.63,24.1,1,1,1,1,0
O000424,2024-01-23,DACH-North,Weber,C0181,SMB,chemicals,phone,86,7.1874,0.036,595.86,346.93,3,3,1,1,0
O000450,2024-01-23,DACH-North,Klein,C0151,Enterprise,ppe,e-shop,363,3.857,0.089,1275.48,844.1,2,2,1,1,0
O000454,2024-01-23,DACH-North,Weber,C0283,Trade,abrasives,e-shop,25,1.2254,0.122,26.9,16.43,2,2,1,1,0
O000483,2024-01-23,Nordics,Berg,C0134,Enterprise,hand tools,field-sales,191,27.097,0.187,4207.7,3373.67,3,3,1,1,0
O000031,2024-01-24,West,Martin,C0191,Trade,power tools,branch,13,139.9441,0.025,1773.79,1252.25,1,1,1,1,0
O000063,2024-01-24,DACH-South,Fischer,C0284,Trade,abrasives,branch,15,1.0049,0.0,15.07,8.29,1,1,1,1,0
O000076,2024-01-24,DACH-South,Huber,C0202,SMB,abrasives,field-sales,63,1.0776,0.08,62.46,39.77,3,3,1,1,0
O000077,2024-01-24,DACH-South,Mayer,C0241,SMB,fasteners,field-sales,63,1.0318,0.078,59.93,38.1,3,3,1,1,0
